lambda_delay,lambda_migration,lambda_resource,lambda_balance,migrate_threshold,cooldown_steps,max_candidates,d_max,queue_penalty_coeff,sensitivity_coeff,migration_state_coeff,migration_hops_coeff,migration_norm_factor,resource_tension_max,allocation_failure_penalty,mean_cost_margin_vs_nearest,mean_failed_gap_vs_nearest,mean_delay_gap_vs_nearest
0.28571428571428575,0.2653061224489796,0.326530612244898,0.12244897959183673,0.09,2,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-12.34691791289194,-0.11250000000000004,0.04142783511603554
0.2978723404255319,0.23404255319148934,0.3404255319148936,0.1276595744680851,0.09,2,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-12.341925448086926,-0.11250000000000004,0.028964979703751226
0.3018867924528302,0.24528301886792453,0.33962264150943394,0.11320754716981131,0.06,2,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-12.322392194544335,-0.11250000000000004,0.028964979703751226
0.3018867924528302,0.24528301886792453,0.33962264150943394,0.11320754716981131,0.09,2,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-12.322392194544335,-0.11250000000000004,0.028964979703751226
0.22641509433962262,0.24528301886792453,0.33962264150943394,0.18867924528301888,0.03,3,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-11.92202164711847,-0.10625000000000018,0.05404113533595378
0.22641509433962262,0.24528301886792453,0.33962264150943394,0.18867924528301888,0.06,3,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-11.92202164711847,-0.10625000000000018,0.05404113533595378
0.22641509433962262,0.24528301886792453,0.33962264150943394,0.18867924528301888,0.09,3,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-11.92202164711847,-0.10625000000000018,0.05404113533595378
0.23529411764705882,0.2549019607843137,0.3529411764705882,0.1568627450980392,0.03,3,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-11.890526818429692,-0.10625000000000018,0.049789686914692766
0.23529411764705882,0.2549019607843137,0.3529411764705882,0.1568627450980392,0.06,3,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-11.885797567126929,-0.10625000000000018,0.05404113533595378
0.23529411764705882,0.2549019607843137,0.3529411764705882,0.1568627450980392,0.09,3,4,32.0,24.0,0.25,0.15,8.0,20.0,4.0,120.0,-11.885797567126929,-0.10625000000000018,0.05404113533595378
